-7.101;-3.3246;-4.0254;1.038;0.19603;6.49;6.22;1;28.73;1;113.46;0.72;-33.319;-58.748;-21.403;70.849;23311;HIP23311 HD32147 Gli
7.4038;2.0705;-4.3309;1.038;0.30854;6;5.73;1;28.77;1;113.33;0.79;-68.81;-6.71;-21.186;72.31;99825;HIP99825 HD192310 Gli
5.2649;7.0693;0.9331;1.542;0.00303;11.02;10.76;1;28.9;1;112.82;2.14;39.415;19.702;17.381;47.369;93899;HIP93899 HD349726 Gli
2.6044;-5.8172;6.1937;1.677;0.00189;11.54;11.28;1;28.97;1;112.52;2.23;105.765;-101.407;60.982;158.708;60559;HIP60559 Gli
0.982;8.3008;-3.2353;-0.63;0.001;12.23;11.99;1;29.22;1;111.57;2.86;0;0;0;0;108706;HIP108706 Gli
-5.5978;-5.96;-3.687;0.451;2.28838;3.83;3.59;1;29.24;1;111.49;0.54;4.895;-0.36;-15.115;15.892;27072;HIP27072 HD38393 Gli Gam Lep
-2.309;-7.9904;3.3747;-0.63;0.0027;11.14;10.91;1;29.26;1;111.41;1.79;0;0;0;0;47103;HIP47103 Gli
2.0561;-7.7364;4.195;1.542;0.00755;10.03;9.81;1;29.46;1;110.65;1.64;0;0;0;0;56528;HIP56528 Gli
-5.9719;-1.9507;-6.5047;0.902;2.48111;3.74;3.52;1;29.48;1;110.58;0.8;9.599;24.454;26.981;37.658;17378;HIP17378 HD23249 Gli Del Eri Rana
-4.3764;4.1015;6.837;1.478;0.01212;9.52;9.31;1;29.65;1;109.95;1.01;-141.748;-13.175;-5.781;142.476;55360;HIP55360 Gli
0.8385;1.8103;8.8786;-0.63;0.00099;12.23;12.03;1;29.67;1;109.89;2.89;0;0;0;0;66906;HIP66906 Gli
7.5221;-4.8258;-1.8506;-0.63;0.00118;12.05;11.85;1;29.75;1;109.57;18.36;0;0;0;0;82724;HIP82724 Gli
